seq_id,print_id,tile_id,p_1,dp_1,p_2,dp_2,p_3,dp_3,p_4,dp_4,p_5,dp_5
2925,SI266220200309225433,13,"(1,498)",7158.862280701753,"(44,271)",7082.892982456138,"(43,271)",6858.537719298245,"(44,270)",6625.027192982456,"(43,270)",6453.4000000000015
2926,SI266220200309225433,14,"(1,1)",7401.6438596491225,"(1,2)",6590.397368421054,"(211,1)",6357.887719298247,"(210,1)",6216.086842105262,"(2,1)",6081.019298245614
2927,SI266220200309225433,15,"(1,110)",4311.743859649123,"(1,111)",4252.971929824562,"(1,152)",4103.6956140350885,"(1,151)",3947.650877192982,"(1,112)",3923.7710526315786
2928,SI266220200309225433,0,"(498,333)",2262.751754385965,"(498,334)",2229.4219298245616,"(498,332)",2097.756140350876,"(498,327)",2070.6833333333334,"(498,335)",2064.4912280701747
2929,SI266220200309225433,1,"(498,39)",4537.112280701753,"(498,38)",4360.280701754387,"(498,40)",4228.60350877193,"(498,79)",4118.978070175441,"(498,78)",3929.3517543859634
2930,SI266220200309225433,2,"(472,228)",12886.125438596493,"(472,229)",12721.702631578948,"(473,228)",12412.798245614034,"(473,229)",12011.826315789473,"(471,229)",10467.231578947365
2931,SI266220200309225433,3,"(498,160)",13321.15789473684,"(497,117)",12797.35263157895,"(387,168)",11158.88421052631,"(343,101)",10586.590350877195,"(498,161)",10440.722807017548
2932,SI266220200309225433,4,"(212,314)",5196.499122807018,"(266,298)",4763.822807017546,"(265,298)",4715.862280701753,"(212,313)",4714.817543859652,"(212,315)",4685.739473684211
2933,SI266220200309225433,5,"(350,498)",5041.862280701753,"(351,498)",4930.474561403511,"(1,303)",4538.19649122807,"(352,498)",4474.640350877193,"(1,38)",4423.894736842105
2934,SI266220200309225433,6,"(1,222)",8260.400000000001,"(1,227)",8181.627192982458,"(1,223)",8053.869298245612,"(1,228)",7955.614912280704,"(1,221)",7804.797368421052
2935,SI266220200309225433,7,"(1,117)",16302.999122807021,"(2,117)",12895.703508771927,"(1,160)",12307.95175438597,"(400,161)",11912.885964912282,"(378,161)",11727.605263157893
2936,SI266220200309225433,8,"(498,314)",7862.781578947372,"(498,315)",7628.835087719297,"(498,313)",6930.348245614037,"(498,316)",6902.619298245612,"(497,314)",6423.765789473684
2937,SI266220200309225433,9,"(152,447)",8835.224561403506,"(152,448)",8671.707017543857,"(153,447)",8518.490350877197,"(153,448)",8487.604385964914,"(105,462)",8073.15087719298
2938,SI266220200309225433,10,"(105,1)",7836.965789473688,"(104,1)",7829.353508771925,"(108,1)",7802.012280701754,"(107,1)",7742.177192982454,"(106,1)",7726.4850877192985
2939,SI266220200309225433,11,"(498,111)",4114.2684210526295,"(498,148)",4084.942105263157,"(498,110)",4068.9947368421053,"(498,112)",3956.414912280703,"(498,147)",3894.7026315789462
2940,SI266220200309225433,12,"(1,314)",6896.879824561402,"(1,315)",6490.5307017543855,"(1,313)",5889.9587719298215,"(0,314)",5566.71403508772,"(1,316)",5506.012280701754
2941,SI266220200309225433,13,"(1,498)",6149.50350877193,"(1,462)",4821.771929824559,"(0,498)",4751.932456140352,"(2,498)",4683.7035087719305,"(1,499)",4675.6438596491225
2942,SI266220200309225433,14,"(1,1)",6468.014912280703,"(1,395)",5596.235964912281,"(1,434)",5210.813157894736,"(1,396)",5210.585087719297,"(1,394)",5176.392105263156
2943,SI266220200309225433,15,"(1,111)",4305.807017543861,"(1,110)",4262.137719298245,"(1,112)",3977.0412280701767,"(1,109)",3614.4728070175424,"(1,113)",3564.8938596491225
2944,SI266220200309225433,0,"(310,333)",2957.71052631579,"(311,333)",2884.8622807017546,"(310,332)",2767.6675438596485,"(311,332)",2513.385087719298,"(309,332)",2130.00350877193
2945,SI266220200309225433,1,"(498,39)",3982.00350877193,"(498,38)",3911.9517543859656,"(498,77)",3641.561403508773,"(498,40)",3604.8754385964894,"(498,78)",3549.1833333333325
2946,SI266220200309225433,2,"(498,187)",5361.150877192984,"(498,188)",4991.633333333335,"(498,186)",4972.837719298248,"(498,404)",4435.50350877193,"(380,164)",4434.202631578948
2947,SI266220200309225433,3,"(498,118)",13774.758771929824,"(498,159)",13156.650000000001,"(498,160)",12885.084210526315,"(451,161)",11963.984210526316,"(498,117)",11494.100877192977
2948,SI266220200309225433,4,"(273,300)",7748.066666666666,"(272,300)",7410.59912280702,"(273,299)",7320.994736842105,"(273,301)",7137.92807017544,"(272,299)",7096.64122807017
2949,SI266220200309225433,5,"(255,279)",5755.71754385965,"(437,256)",5714.303508771925,"(437,255)",5620.885964912279,"(436,256)",5506.181578947366,"(436,255)",5489.195614035085
2950,SI266220200309225433,6,"(437,403)",8067.591228070174,"(438,403)",7999.172807017545,"(437,402)",7716.555263157894,"(438,402)",7380.343859649121,"(436,402)",7278.042982456143
2951,SI266220200309225433,7,"(348,141)",13689.463157894741,"(1,118)",13273.107017543858,"(348,140)",12465.107017543862,"(235,108)",11796.175438596496,"(349,141)",11366.891228070173
2952,SI266220200309225433,8,"(448,340)",7624.2912280701785,"(447,339)",7606.443859649124,"(447,340)",7580.20701754386,"(448,339)",7419.668421052633,"(447,338)",6952.673684210527
2953,SI266220200309225433,9,"(337,471)",9592.380701754388,"(168,457)",9384.241228070176,"(254,498)",9163.725438596495,"(338,498)",9110.40087719298,"(339,498)",9095.722807017548
2954,SI266220200309225433,10,"(72,421)",10893.711403508774,"(254,1)",10454.144736842107,"(255,1)",10314.14122807017,"(253,1)",10173.466666666667,"(73,421)",10130.263157894737
2955,SI266220200309225433,11,"(498,147)",2975.31403508772,"(498,148)",2950.383333333333,"(498,110)",2791.9333333333325,"(498,151)",2771.850877192981,"(498,149)",2728.383333333333
2956,SI266220200309225433,12,"(150,363)",10145.810526315785,"(150,362)",9475.120175438595,"(151,363)",9414.35789473684,"(150,364)",9071.390350877195,"(151,362)",8551.615789473686
2957,SI266220200309225433,13,"(1,498)",6447.883333333333,"(2,498)",5363.831578947371,"(1,497)",5002.657017543859,"(1,499)",4939.061403508771,"(0,498)",4771.550877192982
2958,SI266220200309225433,14,"(150,11)",7113.262280701754,"(150,12)",6745.386842105263,"(1,1)",6657.03157894737,"(150,10)",6358.980701754386,"(149,11)",6272.000877192984
2959,SI266220200309225433,15,"(61,96)",3261.7771929824576,"(239,119)",3191.259649122807,"(61,95)",3082.3184210526306,"(60,95)",3050.7631578947367,"(60,96)",3042.4833333333336
2960,SI266220200309225433,0,"(484,338)",2348.278070175438,"(483,338)",2243.6184210526317,"(484,339)",2019.136842105263,"(285,330)",1864.4666666666662,"(286,330)",1833.6359649122796
2961,SI266220200309225433,1,"(454,38)",4268.743859649123,"(454,37)",3949.798245614036,"(453,38)",3806.7078947368427,"(453,37)",3525.1350877192963,"(455,38)",3398.8798245614034
2962,SI266220200309225433,2,"(498,226)",7604.824561403511,"(498,227)",7308.3122807017535,"(498,225)",7242.602631578946,"(373,218)",6879.059649122806,"(374,218)",6698.026315789473
2963,SI266220200309225433,3,"(498,124)",10414.140350877191,"(498,125)",10291.68157894737,"(498,128)",10248.85614035088,"(498,120)",10203.892982456142,"(364,164)",10095.682456140348
2964,SI266220200309225433,4,"(435,358)",6880.656140350882,"(436,358)",6850.709649122808,"(436,357)",6808.958771929829,"(435,357)",6807.998245614035,"(435,359)",6804.271052631579
2965,SI266220200309225433,5,"(410,36)",5072.029824561403,"(409,36)",4960.165789473685,"(412,296)",4333.125438596489,"(409,35)",4312.880701754387,"(410,35)",4194.465789473685
2966,SI266220200309225433,6,"(1,226)",8363.572807017543,"(1,227)",8217.06842105263,"(1,225)",7801.195614035085,"(1,224)",6995.161403508773,"(438,440)",6821.044736842108
2967,SI266220200309225433,7,"(1,131)",11377.01403508772,"(1,132)",11039.592982456139,"(1,121)",10953.332456140357,"(1,122)",10729.362280701753,"(428,142)",10509.850877192977
2968,SI266220200309225433,8,"(449,334)",7885.454385964913,"(449,335)",7822.459649122808,"(449,333)",7779.27368421053,"(448,335)",7746.388596491226,"(448,334)",7707.917543859643
2969,SI266220200309225433,9,"(338,498)",14314.14385964912,"(337,498)",14269.97631578947,"(336,498)",13762.98596491228,"(339,498)",13281.153508771928,"(335,498)",12818.92105263158
2970,SI266220200309225433,10,"(338,1)",16060.708771929829,"(339,1)",14839.728947368421,"(334,1)",13625.633333333331,"(333,1)",12735.357017543858,"(339,2)",12441.182456140355
2971,SI266220200309225433,11,"(291,150)",7947.3245614035095,"(292,150)",7834.256140350877,"(291,149)",6676.519298245614,"(292,149)",6412.092982456141,"(292,151)",6010.561403508773
2972,SI266220200309225433,12,"(238,360)",7425.405263157896,"(238,359)",7224.993859649119,"(238,361)",7181.135964912282,"(236,361)",7130.517543859649,"(237,361)",7097.7728070175435
2973,SI266220200309225433,13,"(1,498)",5934.256140350877,"(2,498)",4832.112280701753,"(1,499)",4696.557017543861,"(60,498)",4582.995614035086,"(59,498)",4410.5228070175435
2974,SI266220200309225433,14,"(1,1)",6831.880701754386,"(1,2)",5788.361403508774,"(2,1)",5760.36842105263,"(150,403)",5339.5622807017535,"(151,403)",5322.927192982457
2975,SI266220200309225433,15,"(149,118)",3605.872807017544,"(150,118)",3600.114912280702,"(149,117)",3491.6614035087714,"(150,117)",3318.9517543859656,"(150,119)",3062.8078947368413
2976,SI266220200309225433,0,"(498,350)",2471.3078947368413,"(498,351)",2407.6780701754387,"(385,305)",2354.020175438597,"(386,305)",2302.482456140352,"(498,349)",2208.8166666666666
2977,SI266220200309225433,1,"(498,55)",4013.8596491228072,"(498,38)",4003.5508771929817,"(498,54)",3906.033333333333,"(498,39)",3899.803508771931,"(498,56)",3868.160526315791
2978,SI266220200309225433,2,"(498,187)",8695.005263157895,"(498,188)",8424.606140350876,"(498,186)",8012.526315789473,"(498,189)",7608.299999999999,"(498,443)",6970.71052631579
2979,SI266220200309225433,3,"(498,161)",14599.797368421052,"(498,118)",14125.964912280702,"(498,123)",10798.692105263159,"(498,117)",10795.755263157895,"(499,118)",10673.497368421053
2980,SI266220200309225433,4,"(354,362)",8223.409649122805,"(355,362)",8001.207894736843,"(353,362)",7874.30526315789,"(355,361)",7737.903508771924,"(354,361)",7547.9614035087725
2981,SI266220200309225433,5,"(353,293)",5715.945614035085,"(352,293)",5686.478070175439,"(354,294)",5389.7035087719305,"(353,294)",5297.414912280703,"(354,293)",5251.497368421053
2982,SI266220200309225433,6,"(352,442)",9326.651754385966,"(1,188)",9272.79298245614,"(1,187)",9192.33245614035,"(351,442)",9029.216666666667,"(353,442)",8982.064035087722
2983,SI266220200309225433,7,"(1,161)",14745.634210526314,"(1,118)",13542.329824561406,"(2,161)",12309.672807017545,"(279,110)",12308.474561403506,"(279,111)",10965.523684210526
2984,SI266220200309225433,8,"(498,355)",9153.956140350878,"(498,354)",9007.293859649122,"(498,353)",8377.600877192985,"(497,355)",8080.346491228069,"(498,356)",7899.329824561404
2985,SI266220200309225433,9,"(255,498)",8243.218421052632,"(256,498)",8189.4745614035055,"(257,498)",7970.470175438593,"(254,498)",7964.45701754386,"(117,498)",7897.870175438595
2986,SI266220200309225433,10,"(263,10)",10315.357017543858,"(264,10)",10192.826315789476,"(273,11)",10060.938596491229,"(262,11)",9749.628947368423,"(274,11)",9745.98333333333
2987,SI266220200309225433,11,"(498,110)",3865.2114035087725,"(291,118)",3790.422807017543,"(498,151)",3761.10701754386,"(498,111)",3691.5526315789466,"(498,152)",3650.5307017543873
2988,SI266220200309225433,12,"(1,354)",8380.286842105263,"(152,362)",8039.323684210525,"(1,355)",8028.911403508773,"(1,353)",7998.250877192982,"(151,362)",7938.6184210526335
2989,SI266220200309225433,13,"(197,498)",6145.044736842106,"(198,498)",6003.407894736843,"(196,498)",5960.829824561404,"(41,27)",5944.12807017544,"(1,498)",5835.4
2990,SI266220200309225433,14,"(1,1)",6862.273684210526,"(1,2)",6140.214912280704,"(2,1)",5620.747368421053,"(236,1)",5536.214912280702,"(237,1)",5487.223684210527
2991,SI266220200309225433,15,"(150,118)",3996.407017543859,"(239,117)",3966.275438596491,"(149,118)",3888.3675438596474,"(240,117)",3876.2649122807015,"(150,159)",3778.9789473684195
2992,SI266220200309225433,0,"(498,351)",1867.6877192982456,"(498,350)",1782.2412280701756,"(499,351)",1602.3964912280699,"(498,342)",1553.9043859649128,"(499,350)",1480.2210526315794
2993,SI266220200309225433,1,"(498,66)",4211.884210526316,"(498,65)",4208.064912280701,"(498,67)",3974.7991228070186,"(498,64)",3915.5877192982443,"(498,57)",3656.569298245613
2994,SI266220200309225433,2,"(458,219)",7432.689473684211,"(459,219)",7366.870175438598,"(457,219)",7363.797368421052,"(460,219)",7179.103508771928,"(456,219)",7100.92105263158
2995,SI266220200309225433,3,"(379,151)",15540.028947368417,"(378,151)",15409.36842105263,"(379,152)",15303.613157894735,"(378,152)",15220.911403508777,"(378,110)",15015.115789473686
2996,SI266220200309225433,4,"(435,355)",8556.601754385965,"(434,355)",8511.265789473686,"(436,355)",8236.637719298245,"(433,355)",8127.642982456138,"(437,355)",7769.03157894737
2997,SI266220200309225433,5,"(408,272)",5051.838596491227,"(352,277)",4947.476315789474,"(409,272)",4881.722807017544,"(352,278)",4876.2087719298215,"(409,273)",4717.498245614035
2998,SI266220200309225433,6,"(36,194)",8988.71754385965,"(37,194)",8779.774561403508,"(35,194)",8769.314035087718,"(34,194)",8435.243859649123,"(33,194)",8183.275438596491
2999,SI266220200309225433,7,"(28,125)",14802.956140350874,"(27,125)",14769.303508771929,"(36,125)",14723.158771929822,"(29,125)",14696.162280701756,"(26,125)",14667.867543859651
3000,SI266220200309225433,8,"(266,341)",3375.4912280701756,"(267,342)",3082.178947368422,"(267,341)",3057.0868421052637,"(266,342)",2883.3026315789466,"(266,340)",2829.399122807019
3001,SI266220200309225433,9,"(334,477)",11690.685964912278,"(255,478)",10363.12105263158,"(335,478)",10343.731578947369,"(256,478)",10305.690350877194,"(257,478)",10281.590350877192
3002,SI266220200309225433,10,"(334,3)",11123.612280701753,"(335,3)",11120.880701754388,"(336,3)",11079.600877192985,"(337,3)",11047.603508771928,"(333,3)",10887.46052631579
3003,SI266220200309225433,11,"(280,149)",3426.6175438596474,"(279,149)",3086.366666666667,"(287,134)",3051.657017543859,"(280,148)",3007.4254385964923,"(286,134)",2918.89649122807
3004,SI266220200309225433,12,"(236,329)",7615.92894736842,"(235,329)",7479.618421052632,"(237,329)",7469.845614035086,"(155,355)",7335.6754385964905,"(156,355)",7230.79298245614
3005,SI266220200309225433,13,"(195,498)",5479.072807017543,"(196,498)",5308.034210526315,"(227,498)",5050.1552631578925,"(194,498)",4984.46403508772,"(226,498)",4956.529824561403
3006,SI266220200309225433,14,"(241,1)",7049.4096491228065,"(242,1)",6169.807894736841,"(241,2)",5963.426315789473,"(240,1)",5864.466666666667,"(242,2)",5861.374561403509
3007,SI266220200309225433,15,"(172,141)",2621.8210526315797,"(155,151)",2371.1657894736854,"(154,151)",2364.0342105263153,"(172,142)",2347.4929824561405,"(236,151)",2305.792105263159
3008,SI266220200309225433,0,"(498,346)",1450.7614035087718,"(498,334)",1370.9535087719296,"(498,345)",1369.1307017543859,"(498,347)",1359.537719298246,"(498,337)",1321.4035087719303
3009,SI266220200309225433,1,"(498,59)",2904.0131578947367,"(498,58)",2845.920175438596,"(498,60)",2813.1973684210534,"(498,57)",2783.49649122807,"(498,66)",2782.647368421054
3010,SI266220200309225433,2,"(457,219)",5461.423684210527,"(458,219)",5450.9,"(454,219)",5418.484210526314,"(456,219)",5371.019298245614,"(455,219)",5341.914035087721
3011,SI266220200309225433,3,"(498,133)",13118.285087719298,"(498,141)",13072.069298245617,"(498,132)",12992.633333333331,"(379,152)",12496.942105263157,"(458,126)",12494.092105263158
3012,SI266220200309225433,4,"(440,351)",6725.645614035086,"(440,350)",6593.07894736842,"(441,351)",6534.2114035087725,"(441,350)",6491.669298245612,"(354,355)",6311.983333333334
3013,SI266220200309225433,5,"(353,267)",4739.154385964914,"(353,266)",4515.373684210528,"(352,267)",4484.0947368421075,"(352,266)",4308.17807017544,"(353,268)",4255.355263157893
3014,SI266220200309225433,6,"(35,195)",7359.370175438598,"(36,195)",7223.590350877192,"(34,195)",7202.906140350875,"(33,195)",6901.735964912281,"(37,195)",6881.794736842106
3015,SI266220200309225433,7,"(1,133)",13365.761403508775,"(1,141)",13126.567543859645,"(1,132)",12719.287719298249,"(1,142)",12596.27368421053,"(33,152)",12044.552631578947
3016,SI266220200309225433,8,"(340,350)",2120.4175438596485,"(340,349)",2015.9894736842107,"(340,351)",2006.0780701754375,"(269,344)",1979.613157894737,"(268,343)",1923.4078947368416
3017,SI266220200309225433,9,"(335,478)",11487.646491228072,"(336,478)",11303.848245614035,"(334,478)",11297.683333333334,"(333,478)",11162.352631578946,"(332,478)",11022.641228070175
3018,SI266220200309225433,10,"(340,1)",10704.012280701752,"(340,0)",10596.452631578946,"(341,1)",10009.340350877193,"(339,0)",9689.906140350877,"(341,0)",9459.541228070177
3019,SI266220200309225433,11,"(301,140)",2309.6596491228065,"(301,141)",2271.3622807017546,"(300,140)",2235.166666666666,"(340,147)",2233.083333333334,"(340,146)",2223.3517543859653
3020,SI266220200309225433,12,"(152,355)",6511.638596491228,"(153,355)",6409.091228070174,"(154,355)",6094.35701754386,"(151,355)",5979.858771929825,"(156,356)",5963.309649122806
3021,SI266220200309225433,13,"(157,498)",4707.019298245614,"(156,498)",4625.11052631579,"(157,499)",4497.311403508773,"(240,498)",4451.877192982456,"(241,498)",4450.419298245613
3022,SI266220200309225433,14,"(215,218)",5933.023684210526,"(157,0)",5694.75,"(170,1)",5688.951754385964,"(191,1)",5663.223684210527,"(215,217)",5650.176315789473
3023,SI266220200309225433,15,"(150,131)",2773.809649122806,"(150,132)",2659.5938596491233,"(151,131)",2500.5824561403497,"(150,130)",2470.8263157894726,"(151,132)",2375.24649122807
3024,SI266220200309225433,0,"(498,345)",1887.7692982456128,"(498,346)",1850.573684210527,"(498,347)",1661.8666666666668,"(498,344)",1616.4868421052633,"(498,351)",1535.2333333333336
